466.000,102.600,2.800,0.000
457.000,-3.000,4.000,0.000
454.000,-7.000,4.400,0.000
430.000,-53.400,7.600,0.000
418.000,-86.200,9.200,1.000
379.000,-13.400,-2.800,0.000
361.000,-2.600,-0.400,0.000
331.000,-16.600,3.600,0.000
310.000,-50.200,6.400,1.000
289.000,-2.600,-5.200,0.000
214.000,7.400,4.800,1.000
154.000,91.400,0.000,0.000
127.000,77.000,3.600,0.000
115.000,60.200,5.200,0.000
103.000,37.000,6.800,0.000
97.000,23.000,7.600,1.000
88.000,45.800,-6.800,0.000
67.000,85.000,-4.000,0.000
10.000,92.600,3.600,0.000
-20.000,38.600,7.600,1.000
-38.000,80.600,-5.600,0.000
-50.000,100.600,-4.000,0.000
-59.000,111.400,-2.800,0.000
-62.000,114.200,-2.400,0.000
-92.000,120.200,1.600,0.000
-104.000,111.400,3.200,0.000
-137.000,54.200,7.600,1.000
-152.000,90.200,-6.000,0.000
355.000,134.200,-1.600,0.000
334.000,137.000,1.200,0.000
313.000,120.200,4.000,0.000
310.000,116.200,4.400,0.000
292.000,83.800,6.800,1.000
283.000,106.600,-6.800,0.000
277.000,119.800,-6.000,0.000
274.000,125.800,-5.600,0.000
250.000,159.400,-2.400,0.000
196.000,141.400,4.800,0.000
163.000,66.600,9.200,0.000
151.000,27.400,10.800,1.000
142.000,50.200,-6.800,0.000
112.000,100.200,-2.800,0.000
94.000,111.000,-0.400,0.000
91.000,111.400,0.000,0.000
82.000,110.200,1.200,0.000
31.000,35.400,8.000,1.000
28.000,43.400,-7.600,0.000
19.000,65.000,-6.400,0.000
13.000,77.400,-5.600,0.000
10.000,83.000,-5.200,0.000
-32.000,119.400,0.400,0.000
-47.000,113.400,2.400,0.000
-59.000,101.400,4.000,0.000
-83.000,58.200,7.200,1.000
-104.000,105.800,-5.200,0.000
-119.000,127.800,-3.200,0.000
328.000,73.000,9.200,0.000
322.000,54.200,10.000,0.000
316.000,33.800,10.800,0.000
310.000,11.800,11.600,1.000
295.000,47.800,-6.000,0.000
250.000,95.800,0.000,0.000
202.000,47.800,6.400,0.000
181.000,-5.400,9.200,1.000
130.000,76.200,-1.200,0.000
118.000,78.600,0.400,0.000
82.000,47.400,5.200,0.000
76.000,36.600,6.000,0.000
67.000,17.400,7.200,1.000
31.000,87.000,-3.200,0.000
28.000,90.200,-2.800,0.000
4.000,101.400,0.400,0.000
-23.000,83.400,4.000,0.000
-41.000,53.400,6.400,1.000
-122.000,129.000,2.800,0.000
-131.000,119.400,4.000,0.000
-140.000,106.200,5.200,0.000
340.000,86.200,13.200,0.000
337.000,73.000,13.600,0.000
331.000,45.400,14.400,0.000
322.000,1.000,15.600,1.000
241.000,76.600,2.800,0.000
229.000,63.000,4.400,0.000
223.000,53.800,5.200,0.000
214.000,37.000,6.400,1.000
205.000,59.800,-6.800,0.000
202.000,66.600,-6.400,0.000
103.000,66.600,6.800,0.000
88.000,28.600,8.800,1.000
79.000,51.400,-6.800,0.000
73.000,64.600,-6.000,0.000
67.000,76.200,-5.200,0.000
64.000,81.400,-4.800,0.000
25.000,112.600,0.400,0.000
-2.000,94.600,4.000,0.000
-23.000,58.200,6.800,1.000
-44.000,105.800,-5.200,0.000
-53.000,120.200,-4.000,0.000
-65.000,133.800,-2.400,0.000
-98.000,138.200,2.000,0.000
-140.000,73.800,7.600,0.000
-149.000,49.800,8.800,1.000
325.000,133.400,0.800,0.000
301.000,115.800,4.000,0.000
289.000,97.400,5.600,0.000
262.000,32.600,9.200,1.000
226.000,102.200,-3.200,0.000
214.000,112.600,-1.600,0.000
187.000,112.600,2.000,0.000
166.000,90.200,4.800,0.000
154.000,68.600,6.400,0.000
139.000,32.600,8.400,1.000
34.000,74.600,6.000,0.000
28.000,62.200,6.800,0.000
19.000,40.600,8.000,1.000
-29.000,120.600,-1.600,0.000
-32.000,122.200,-1.200,0.000
-68.000,110.200,3.600,0.000
-98.000,56.200,7.600,1.000
-110.000,85.800,-6.400,0.000
-116.000,98.200,-5.600,0.000
-128.000,118.200,-4.000,0.000
334.000,60.200,6.400,1.000
319.000,96.200,-6.000,0.000
298.000,129.800,-3.200,0.000
241.000,122.200,4.400,0.000
232.000,107.800,5.600,0.000
208.000,51.800,8.800,1.000
172.000,121.400,-3.200,0.000
145.000,135.800,0.400,0.000
142.000,135.400,0.800,0.000
82.000,43.400,8.800,1.000
37.000,121.400,-2.000,0.000
-41.000,43.400,8.400,1.000
-119.000,121.400,2.400,0.000
-122.000,119.000,2.800,0.000
-134.000,105.400,4.400,0.000
-146.000,85.400,6.000,0.000
-158.000,59.000,7.600,1.000
295.000,-31.400,3.600,1.000
277.000,10.600,-5.600,0.000
259.000,38.200,-3.200,0.000
232.000,52.600,0.400,0.000
202.000,30.600,4.400,0.000
196.000,21.400,5.200,1.000
172.000,74.200,-4.800,0.000
154.000,97.000,-2.400,0.000
148.000,101.400,-1.600,0.000
115.000,97.000,2.800,0.000
103.000,83.400,4.400,0.000
73.000,21.400,8.400,1.000
40.000,87.400,-3.600,0.000
37.000,91.000,-3.200,0.000
-5.000,99.400,2.400,0.000
